1 1365344184 ! 1 0 0 130079984 102948 172640 0 0 0 0 146 187 0 0 100 0
2 1365344193 ! 1 0 0 130073632 102952 172668 0 0 0 9 184 262 0 0 100 0
3 1365344203 ! 0 0 0 130069568 102952 172676 0 0 0 0 242 319 0 0 100 0
4 1365344213 ! 0 0 0 130065392 102956 172684 0 0 0 0 289 394 0 0 100 0
5 1365344223 ! 0 0 0 130056704 102964 172696 0 0 1 0 427 511 0 0 100 0
6 1365344232 ! 0 0 0 130051472 102964 172704 0 0 0 0 354 555 0 0 100 0
7 1365344242 ! 0 0 0 130047040 102964 172704 0 0 0 0 392 639 0 0 100 0
8 1365344252 ! 1 0 0 130040352 102964 172708 0 0 0 0 444 725 0 0 100 0
9 1365344262 ! 1 0 0 130035472 102964 172712 0 0 0 0 484 808 0 0 100 0
10 1365344272 ! 1 0 0 130028240 102968 172716 0 0 0 0 523 887 0 0 100 0
11 1365344282 ! 1 0 0 130023424 102968 172720 0 0 0 0 582 991 0 0 100 0
12 1365344291 ! 1 0 0 130017984 102968 172724 0 0 0 13 609 1054 0 0 100 0
13 1365344302 ! 0 0 0 130012848 102968 172728 0 0 0 0 658 1127 0 0 100 0
14 1365344311 ! 0 0 0 130005408 102968 172728 0 0 0 12 699 1217 0 0 100 0
15 1365344321 ! 1 0 0 130001040 102968 172736 0 0 0 15 723 1292 0 0 100 0
16 1365344331 ! 0 0 0 129995952 102968 172740 0 0 0 1 785 1405 0 0 100 0
17 1365344341 ! 0 0 0 129991232 102968 172748 0 0 0 1 830 1474 0 0 100 0
18 1365344351 ! 2 0 0 129986864 102968 172748 0 0 0 0 846 1533 0 0 100 0
19 1365344361 ! 1 0 0 129980104 102968 172752 0 0 0 12 880 1622 0 0 100 0
20 1365344371 ! 1 0 0 129975552 102968 172756 0 0 0 0 938 1712 0 0 100 0
21 1365344381 ! 1 0 0 129969824 102968 172760 0 0 0 0 974 1780 0 0 100 0
22 1365344390 ! 1 0 0 129963872 102968 172764 0 0 0 15 1032 1866 0 0 100 0
23 1365344400 ! 1 0 0 129959112 102968 172768 0 0 0 0 1047 1940 0 0 100 0
24 1365344409 ! 1 0 0 129952192 102968 172776 0 0 0 11 1086 2026 0 0 100 0
25 1365344419 ! 1 0 0 129946576 102968 172772 0 0 0 0 1143 2095 0 0 100 0
26 1365344429 ! 1 0 0 129941184 102972 172780 0 0 0 11 1181 2156 0 0 100 0
27 1365344439 ! 1 0 0 129935288 102972 172784 0 0 0 12 1234 2266 0 0 100 0
28 1365344449 ! 2 0 0 129929384 102972 172788 0 0 0 0 1283 2336 0 0 100 0
29 1365344459 ! 1 0 0 129923904 102972 172792 0 0 0 1 1334 2416 0 0 100 0
30 1365344469 ! 0 0 0 129919680 102972 172796 0 0 0 9 1368 2498 0 0 100 0
31 1365344479 ! 1 0 0 129914176 102972 172804 0 0 0 0 1427 2578 0 0 100 0
32 1365344489 ! 0 0 0 129908832 102972 172804 0 0 0 0 1470 2652 0 0 100 0
33 1365344499 ! 0 0 0 129901104 102972 172812 0 0 0 11 1508 2733 0 0 100 0
34 1365344509 ! 1 0 0 129896392 102972 172812 0 0 0 0 1565 2808 0 0 100 0
35 1365344519 ! 0 0 0 129891584 102972 172820 0 0 0 0 1581 2879 0 0 100 0
36 1365344529 ! 1 0 0 129885976 102972 172824 0 0 0 12 1640 2975 0 0 100 0
37 1365344539 ! 0 0 0 129881232 102972 172824 0 0 0 9 1711 3051 0 0 100 0
38 1365344549 ! 1 0 0 129873872 102972 172828 0 0 0 0 1734 3126 0 0 100 0
39 1365344559 ! 0 0 0 129868256 102972 172836 0 0 0 11 1786 3223 0 0 100 0
40 1365344569 ! 0 0 0 129862320 102972 172836 0 0 0 0 1786 3299 0 0 100 0
41 1365344579 ! 0 0 0 129858704 102972 172844 0 0 0 0 1871 3374 0 0 100 0
42 1365344589 ! 1 0 0 129854224 102976 172844 0 0 0 12 1893 3472 0 0 100 0
43 1365344599 ! 0 0 0 129847216 102976 172852 0 0 0 1 1914 3545 0 0 100 0
44 1365344610 ! 1 0 0 129841648 102976 172852 0 0 0 11 1968 3612 0 0 100 0
45 1365344620 ! 1 0 0 129836136 102976 172856 0 0 0 11 2012 3710 0 0 100 0
46 1365344630 ! 1 0 0 129831568 102976 172856 0 0 0 0 2052 3775 0 0 100 0
47 1365344640 ! 0 0 0 129824840 102976 172868 0 0 0 0 2096 3864 0 0 100 0
48 1365344650 ! 0 0 0 129819960 102976 172872 0 0 0 11 2134 3965 0 0 100 0
49 1365344660 ! 0 0 0 129814976 102976 172872 0 0 0 0 2172 4031 0 0 100 0
50 1365344670 ! 1 0 0 129810632 102976 172880 0 0 0 1 2210 4103 0 0 100 0
51 1365344680 ! 0 0 0 129804512 102976 172884 0 0 0 9 2253 4213 0 0 100 0
52 1365344690 ! 3 0 0 129797632 102976 172888 0 0 0 0 2289 4266 0 0 100 0
53 1365344700 ! 1 0 0 129791680 102976 172892 0 0 0 0 2323 4363 0 0 100 0
54 1365344710 ! 0 0 0 129783984 102976 172896 0 0 0 12 2382 4448 0 0 100 0
55 1365344720 ! 0 0 0 129780424 102976 172900 0 0 0 19 2423 4528 0 0 100 0
56 1365344730 ! 1 0 0 129774776 102976 172900 0 0 0 0 2466 4601 0 0 100 0
57 1365344740 ! 1 0 0 129768096 102976 172908 0 0 0 15 2504 4687 0 0 100 0
58 1365344750 ! 0 0 0 129763576 102980 172912 0 0 0 0 2541 4760 0 0 100 0
59 1365344760 ! 1 0 0 129759344 102980 172912 0 0 0 0 2575 4847 0 0 100 0
60 1365344770 ! 1 0 0 129752688 102980 172920 0 0 0 12 2658 4932 0 0 100 0
61 1365344780 ! 1 0 0 129747808 102980 172924 0 0 0 0 2711 4987 0 0 100 0
62 1365344790 ! 1 0 0 129741504 102980 172924 0 0 0 15 2739 5076 0 0 100 0
63 1365344800 ! 1 0 0 129735448 102980 172928 0 0 0 11 2789 5175 0 0 100 0
64 1365344810 ! 1 0 0 129730776 102980 172936 0 0 0 1 2823 5239 0 0 100 0
65 1365344820 ! 0 0 0 129726360 102980 172940 0 0 0 0 2871 5321 0 0 100 0
66 1365344830 ! 0 0 0 129721392 102980 172944 0 0 0 12 2935 5423 0 0 100 0
67 1365344840 ! 0 0 0 129712528 102980 172948 0 0 0 0 2919 5481 0 0 100 0
68 1365344850 ! 1 0 0 129707360 102980 172952 0 0 0 0 3021 5558 0 0 100 0
69 1365344860 ! 4 0 0 129703016 102980 172952 0 0 0 11 3081 5651 0 0 100 0
70 1365344870 ! 1 0 0 129697568 102980 172960 0 0 0 0 3117 5709 0 0 100 0
71 1365344880 ! 1 0 0 129692528 102980 172964 0 0 0 1 3150 5794 0 0 100 0
72 1365344890 ! 1 0 0 129685704 102980 172968 0 0 0 12 3186 5895 0 0 100 0
73 1365344900 ! 1 0 0 129681488 102980 172972 0 0 0 12 3259 5911 0 0 100 0
74 1365344911 ! 0 0 0 129675408 102984 172980 0 0 0 0 3302 6017 0 0 100 0
75 1365344921 ! 0 0 0 129669712 102984 172976 0 0 0 12 3322 6096 0 0 100 0
76 1365344931 ! 0 0 0 129665704 102984 172988 0 0 0 0 3361 6161 0 0 100 0
77 1365344941 ! 1 0 0 129659752 102984 172984 0 0 0 0 3416 6256 0 0 100 0
78 1365344951 ! 1 0 0 129654000 102984 172992 0 0 0 15 3433 6350 0 0 100 0
79 1365344961 ! 0 0 0 129648224 102984 172996 0 0 0 0 3457 6410 0 0 100 0
80 1365344971 ! 1 0 0 129642528 102984 173004 0 0 0 12 3544 6497 0 0 100 0
81 1365344981 ! 2 0 0 129635376 102984 173004 0 0 0 11 3555 6592 0 0 100 0
82 1365344991 ! 1 0 0 129630000 102984 173012 0 0 0 0 3593 6667 0 0 100 0
83 1365345001 ! 0 0 0 129624304 102984 173016 0 0 0 0 3658 6773 0 0 100 0
84 1365345011 ! 1 0 0 129619040 102984 173016 0 0 0 11 3706 6841 0 0 100 0
