1 1365274794 26AC861E-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130068544 91940 168924 0 0 0 45 234 389 0 0 100 0
2 1365274802 2ADF3876-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130065856 91964 168984 0 0 0 0 269 463 0 0 100 0
3 1365274810 2FC8DAB8-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130061200 91988 169040 0 0 0 0 316 545 0 0 100 0
4 1365274819 34C6F2D4-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130058904 91996 169076 0 0 0 37 376 651 0 0 100 0
5 1365274828 3A1B386C-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130052648 92004 169104 0 0 0 0 454 800 0 0 100 0
6 1365274836 3F0C5608-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130048352 92012 169128 0 0 0 0 531 938 0 0 100 0
7 1365274844 4412F13E-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130045064 92032 169180 0 0 0 3 625 1123 0 0 100 0
8 1365274852 48F8F270-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130038720 92040 169208 0 0 0 41 708 1284 0 0 100 0
9 1365274861 4DD15E72-9EEC-11E2-8BF4-BE2311CBAB98 ! 2 0 0 130034176 92048 169248 0 0 0 4 760 1389 0 0 100 0
10 1365274869 52C17CD2-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130029680 92056 169272 0 0 0 33 774 1432 0 0 100 0
11 1365274877 57AE4B80-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130025288 92064 169296 0 0 0 0 880 1646 0 0 100 0
12 1365274886 5CB2958C-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 130018792 92072 169328 0 0 0 44 923 1701 0 0 100 0
13 1365274894 61B00880-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130014272 92076 169360 0 0 0 4 1007 1878 0 0 100 0
14 1365274902 66A23354-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130008688 92080 169380 0 0 0 0 1119 2090 0 0 100 0
15 1365274911 6B8E636A-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 130003584 92088 169404 0 0 0 48 1208 2265 0 0 100 0
16 1365274919 7074B05A-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129995448 92100 169444 0 0 0 3 1264 2395 0 0 100 0
17 1365274927 7564136C-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129989736 92104 169472 0 0 0 0 1386 2604 0 0 100 0
18 1365274936 7A697FD2-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129985864 92112 169500 0 0 0 44 1418 2647 0 0 100 0
19 1365274944 7F5C6E78-9EEC-11E2-8BF4-BE2311CBAB98 ! 2 0 0 129977168 92124 169540 0 0 0 3 1491 2797 0 0 100 0
20 1365274952 8451B762-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129974304 92128 169568 0 0 0 0 1546 2911 0 0 100 0
21 1365274961 8939C27E-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129967056 92132 169600 0 0 0 49 1606 2993 0 0 100 0
22 1365274969 8E40009E-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129963856 92136 169632 0 0 0 3 1690 3179 0 0 100 0
23 1365274977 934AB4BC-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129959512 92140 169660 0 0 0 0 1779 3345 0 0 100 0
24 1365274986 983190FE-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129952480 92144 169696 0 0 0 43 1843 3458 0 0 100 0
25 1365274994 9D2C72AE-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129947648 92148 169732 0 0 0 3 1893 3564 0 0 100 0
26 1365275002 A231C600-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129939824 92152 169756 0 0 0 0 1959 3703 0 0 100 0
27 1365275011 A727ABD4-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129935376 92160 169792 0 0 0 52 2056 3883 0 0 100 0
28 1365275019 AC167DFA-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129930816 92168 169824 0 0 0 3 2143 4059 0 0 100 0
29 1365275027 B10D1DA0-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129924512 92172 169852 0 0 0 0 2208 4163 0 0 100 0
30 1365275036 B5FC93B8-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129917664 92180 169880 0 0 0 45 2276 4293 0 0 99 0
31 1365275044 BAEDEA52-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129912240 92184 169916 0 0 0 3 2335 4424 0 0 100 0
32 1365275052 BFE2EBF2-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129903912 92188 169940 0 0 0 0 2469 4675 0 0 100 0
33 1365275060 C4C383A2-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129900248 92196 169960 0 0 0 47 2520 4771 0 0 99 0
34 1365275069 C9B88EAC-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129893168 92204 170016 0 0 0 4 2558 4842 0 0 99 0
35 1365275077 CEAD8D68-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129888056 92220 170040 0 0 0 0 2677 5052 0 0 99 0
36 1365275085 D3AAD00A-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129884784 92240 170080 0 0 0 84 2760 5179 0 0 99 0
37 1365275094 D88F38D6-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129877520 92252 170104 0 0 0 3 2776 5272 0 0 99 0
38 1365275102 DD845F92-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129875408 92264 170128 0 0 0 0 2942 5556 0 0 99 0
39 1365275110 E27C6652-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129866640 92288 170184 0 0 0 56 2980 5644 0 0 99 0
40 1365275119 E76A02A0-9EEC-11E2-8BF4-BE2311CBAB98 ! 0 0 0 129860416 92304 170220 0 0 0 76 3065 5734 0 0 99 0
41 1365275127 ECB01970-9EEC-11E2-8BF4-BE2311CBAB98 ! 1 0 0 129853464 92316 170248 0 0 0 0 3107 5867 0 0 99 0
42 1365275136 F19B80AA-9EEC-11E2-8BF4-BE2311CBAB98 ! 3 0 0 129849808 92336 170276 0 0 0 49 3193 6023 0 0 99 0
