1 1366725704 ! 0 0 0 3643964 77440 69156 0 0 0 0 119 136 0 0 100 0
2 1366725713 ! 1 0 0 3639296 77440 69180 0 0 0 0 163 216 0 0 100 0
3 1366725722 ! 0 0 0 3634636 77440 69200 0 0 0 9 223 301 0 0 100 0
4 1366725731 ! 0 0 0 3625760 77440 69220 0 0 0 3 280 378 0 0 100 0
5 1366725740 ! 0 0 0 3620728 77440 69240 0 0 0 3 338 458 0 0 100 0
6 1366725749 ! 0 0 0 3616416 77440 69260 0 0 0 24 400 547 0 0 100 0
7 1366725758 ! 0 0 0 3611492 77440 69280 0 0 0 0 449 614 0 0 100 0
8 1366725767 ! 0 0 0 3604080 77440 69300 0 0 0 0 510 700 0 0 100 0
9 1366725776 ! 0 0 0 3597528 77440 69320 0 0 0 11 567 784 0 0 100 0
10 1366725785 ! 0 0 0 3592960 77440 69340 0 0 0 1 611 858 0 0 100 0
11 1366725794 ! 0 0 0 3588400 77440 69360 0 0 0 1 671 938 0 0 100 0
12 1366725803 ! 0 0 0 3582816 77440 69380 0 0 0 13 729 1021 0 0 100 0
13 1366725812 ! 0 0 0 3576000 77440 69400 0 0 0 0 786 1100 0 0 100 0
14 1366725821 ! 0 0 0 3569084 77440 69420 0 0 0 1 847 1185 0 0 100 0
15 1366725830 ! 0 0 0 3564368 77440 69440 0 0 0 19 909 1270 0 0 99 0
16 1366725839 ! 0 0 0 3559172 77440 69460 0 0 0 3 968 1351 0 0 100 0
17 1366725848 ! 0 0 0 3554472 77440 69480 0 0 0 12 1026 1433 0 0 99 0
18 1366725857 ! 0 0 0 3545400 77440 69500 0 0 0 0 1089 1519 0 0 100 0
19 1366725866 ! 0 0 0 3540444 77440 69520 0 0 0 1 1143 1593 0 0 100 0
20 1366725875 ! 0 0 0 3535820 77440 69540 0 0 0 12 1208 1682 0 0 99 0
21 1366725884 ! 0 0 0 3529112 77440 69560 0 0 0 1 1263 1756 0 0 100 0
22 1366725893 ! 0 0 0 3521740 77440 69580 0 0 0 12 1320 1840 0 1 99 0
23 1366725902 ! 1 0 0 3516984 77440 69600 0 0 0 0 1377 1915 0 0 100 0
24 1366725911 ! 0 0 0 3512400 77440 69620 0 0 0 3 1433 1993 0 0 100 0
25 1366725920 ! 0 0 0 3506816 77440 69640 0 0 0 11 1494 2079 0 0 99 0
26 1366725929 ! 0 0 0 3500456 77440 69660 0 0 0 1 1554 2161 0 0 99 0
27 1366725938 ! 0 0 0 3493136 77440 69680 0 0 0 11 1613 2242 0 1 99 0
28 1366725947 ! 0 0 0 3488504 77440 69700 0 0 0 0 1664 2315 0 0 99 0
29 1366725956 ! 0 0 0 3483076 77440 69720 0 0 0 1 1719 2391 0 0 100 0
30 1366725965 ! 0 0 0 3478408 77440 69740 0 0 0 11 1786 2475 0 0 99 0
31 1366725974 ! 0 0 0 3469320 77440 69760 0 0 0 4 1844 2559 0 1 99 0
32 1366725983 ! 0 0 0 3464488 77440 69780 0 0 0 9 1902 2640 0 1 99 0
33 1366725992 ! 0 0 0 3460168 77440 69800 0 0 0 0 1958 2718 0 0 100 0
34 1366726001 ! 0 0 0 3453708 77440 69820 0 0 0 1 2016 2793 0 0 100 0
35 1366726010 ! 0 0 0 3446148 77440 69840 0 0 0 17 2074 2881 0 0 99 0
36 1366726019 ! 0 0 0 3440632 77440 69860 0 0 0 1 2132 2959 0 0 99 0
37 1366726028 ! 0 0 0 3435852 77440 69880 0 0 0 12 2192 3044 0 1 99 0
38 1366726037 ! 0 0 0 3430828 77440 69900 0 0 0 0 2249 3119 0 1 99 0
39 1366726046 ! 0 0 0 3424972 77440 69920 0 0 0 1 2311 3200 0 1 99 0
40 1366726055 ! 0 0 0 3417512 77440 69940 0 0 0 11 2372 3291 0 1 99 0
41 1366726064 ! 0 0 0 3412200 77440 69960 0 0 0 1 2428 3367 0 1 99 0
42 1366726073 ! 0 0 0 3407020 77440 69980 0 0 0 13 2487 3446 0 1 99 0
43 1366726082 ! 0 0 0 3402436 77440 70000 0 0 0 0 2555 3528 0 1 99 0
44 1366726091 ! 0 0 0 3393472 77440 70020 0 0 0 1 2607 3610 0 1 99 0
45 1366726100 ! 0 0 0 3388724 77440 70040 0 0 0 11 2665 3695 0 1 99 0
46 1366726109 ! 0 0 0 3384208 77440 70060 0 0 0 1 2726 3776 0 1 99 0
47 1366726118 ! 0 0 0 3378640 77440 70080 0 0 0 12 2780 3854 0 1 99 0
48 1366726127 ! 0 0 0 3370776 77440 70100 0 0 0 0 2845 3939 0 1 99 0
49 1366726136 ! 0 0 0 3364852 77440 70120 0 0 0 1 2900 4015 0 1 99 0
50 1366726145 ! 0 0 0 3360012 77440 70140 0 0 0 11 2961 4097 1 0 99 0
51 1366726154 ! 0 0 0 3354800 77440 70160 0 0 0 4 3016 4170 0 1 99 0
52 1366726163 ! 0 0 0 3349892 77440 70180 0 0 0 12 3074 4254 0 1 99 0
53 1366726172 ! 0 0 0 3341928 77440 70200 0 0 0 0 3137 4336 0 1 99 0
54 1366726181 ! 0 0 0 3335972 77440 70220 0 0 0 1 3195 4416 0 1 99 0
55 1366726190 ! 0 0 0 3331632 77440 70240 0 0 0 17 3251 4499 0 1 99 0
56 1366726199 ! 0 0 0 3326732 77440 70260 0 0 0 1 3310 4576 0 1 99 0
57 1366726208 ! 0 0 0 3318148 77440 70280 0 0 0 9 3371 4670 0 1 99 0
58 1366726217 ! 0 0 0 3313400 77440 70300 0 0 0 0 3429 4744 0 1 99 0
59 1366726226 ! 0 0 0 3308768 77440 70320 0 0 0 3 3485 4824 0 1 99 0
60 1366726235 ! 0 0 0 3303400 77440 70340 0 0 0 11 3554 4910 0 1 98 0
61 1366726244 ! 0 0 0 3295940 77440 70364 0 0 0 3 3604 4982 0 1 99 0
62 1366726253 ! 0 0 0 3289256 77440 70384 0 0 0 9 3670 5071 0 1 99 0
63 1366726262 ! 0 0 0 3284632 77440 70404 0 0 0 0 3731 5156 0 1 99 0
64 1366726271 ! 0 0 0 3279180 77440 70424 0 0 0 1 3787 5225 0 1 99 0
65 1366726280 ! 0 0 0 3274920 77440 70444 0 0 0 11 3837 5306 0 1 99 0
66 1366726289 ! 0 0 0 3267460 77440 70464 0 0 0 1 3906 5397 0 1 99 0
67 1366726298 ! 0 0 0 3260584 77440 70484 0 0 0 9 3952 5467 0 2 98 0
68 1366726307 ! 0 0 0 3255988 77440 70504 0 0 0 0 4020 5561 1 1 99 0
69 1366726316 ! 0 0 0 3251064 77440 70524 0 0 0 1 4082 5630 0 1 99 0
70 1366726325 ! 0 0 0 3242164 77440 70544 0 0 0 11 4139 5718 0 1 99 0
71 1366726334 ! 0 0 0 3236912 77440 70564 0 0 0 3 4192 5782 0 1 99 0
72 1366726343 ! 0 0 0 3231888 77440 70584 0 0 0 12 4257 5851 0 1 99 0
73 1366726352 ! 0 0 0 3227612 77440 70604 0 0 0 0 4304 5938 0 1 99 0
