1 1366198798 8499EF40-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3669220 49892 69684 0 0 0 0 131 217 0 0 100 0
2 1366198803 880E922A-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3663296 49904 69716 0 0 0 0 205 368 0 0 100 0
3 1366198809 8B7C17E8-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3657828 49924 69744 0 0 0 0 271 512 0 0 100 0
4 1366198815 8EE97BDC-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3652152 49936 69772 0 0 0 0 348 673 0 0 100 0
5 1366198821 92534104-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3646816 49952 69800 0 0 0 0 423 827 0 0 100 0
6 1366198826 95BCA4B6-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3641380 49972 69832 0 0 0 0 490 978 0 0 99 0
7 1366198832 9927F222-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3635856 49988 69860 0 0 0 0 568 1136 0 0 100 0
8 1366198838 9C94FF0E-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3630516 50000 69888 0 0 0 0 641 1286 0 0 100 0
9 1366198844 A000E78E-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3624712 50020 69916 0 0 0 45 724 1448 0 0 98 1
10 1366198849 A36CDFF4-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3619528 50036 69944 0 0 0 44 801 1591 0 1 99 1
11 1366198855 A6DB855A-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3614276 50056 69972 0 0 0 45 862 1742 0 0 99 1
12 1366198861 AA4AB15C-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3608644 50068 70000 0 0 0 43 936 1892 0 0 98 1
13 1366198867 ADB72D02-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3602824 50080 70028 0 0 0 0 1012 2044 0 0 99 0
14 1366198872 B1225E80-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3597380 50092 70056 0 0 0 0 1087 2194 0 0 99 0
15 1366198878 B48EE4C6-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3591920 50104 70084 0 0 0 4 1162 2342 0 0 99 1
16 1366198884 B7FAB75C-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3586432 50120 70112 0 0 0 4 1242 2499 0 0 99 0
17 1366198890 BB6BD06A-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3580800 50140 70144 0 0 0 4 1324 2658 0 0 99 0
18 1366198895 BED929DC-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3575276 50152 70176 0 0 0 4 1400 2809 0 0 99 0
19 1366198901 C24777B8-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3569704 50168 70208 0 0 0 0 1470 2956 0 0 99 0
20 1366198907 C5B43D3C-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3564252 50188 70240 0 0 0 0 1552 3118 1 1 99 0
21 1366198913 C91FFDD0-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3558720 50204 70272 0 0 0 0 1627 3271 1 1 99 0
22 1366198918 CC8D6F02-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3553032 50216 70304 0 0 0 4 1707 3430 1 1 99 0
23 1366198924 CFFD2A9C-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3547788 50228 70336 0 0 0 5 1786 3582 0 1 99 0
24 1366198930 D3670A86-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3542452 50248 70364 0 0 0 5 1864 3739 1 0 99 0
25 1366198936 D6D6ADF2-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3536832 50260 70392 0 0 0 7 1939 3890 1 1 99 0
26 1366198941 DA43A7EC-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3531068 50276 70424 0 0 0 0 2009 4029 1 1 99 0
27 1366198947 DDB0B9A6-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3525352 50288 70456 0 0 0 0 2092 4195 1 1 98 0
28 1366198953 E11FC01E-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3519984 50304 70488 0 0 0 0 2170 4351 1 1 98 0
29 1366198959 E48CF4B0-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3514632 50324 70520 0 0 0 49 2252 4512 1 1 97 1
30 1366198964 E7FB37B0-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3509148 50340 70552 0 0 0 44 2330 4662 1 1 97 1
31 1366198970 EB6B4156-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3503792 50356 70584 0 0 0 48 2411 4816 1 1 97 1
32 1366198976 EEDADF04-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3498128 50368 70612 0 0 0 0 2477 4959 1 1 95 3
33 1366198982 F24BF934-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3492488 50380 70640 0 0 0 0 2554 5114 1 1 98 0
34 1366198987 F5B9F4CC-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3487088 50392 70668 0 0 0 0 2630 5262 1 1 98 0
35 1366198993 F926A312-A753-11E2-86F4-A407F5229C7C ! 0 0 0 3481448 50404 70700 0 0 0 5 2707 5415 1 1 97 1
36 1366198999 FC9315C6-A753-11E2-86F4-A407F5229C7C ! 1 0 0 3476236 50420 70732 0 0 0 5 2805 5606 1 1 98 0
37 1366199005 0000A0AC-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3470228 50432 70760 0 0 0 5 2871 5735 1 1 99 0
38 1366199010 036E17B0-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3464720 50448 70788 0 0 0 73 2952 5889 1 1 98 0
39 1366199016 06DB8752-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3459220 50460 70816 0 0 0 0 3027 6030 1 1 98 0
40 1366199022 0A4A6DB8-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3453648 50476 70852 0 0 0 0 3104 6201 1 1 98 0
41 1366199028 0DB5C2A4-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3448364 50492 70880 0 0 0 0 3187 6347 1 2 97 0
42 1366199033 1124002C-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3442920 50508 70908 0 0 0 4 3259 6492 1 1 97 0
43 1366199039 1491440E-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3437356 50520 70936 0 0 0 5 3336 6645 1 2 97 0
44 1366199045 17FD2504-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3431428 50532 70964 0 0 0 4 3417 6803 1 2 97 0
45 1366199051 1B671646-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3426232 50548 70996 0 0 0 48 3503 6956 1 3 97 0
46 1366199056 1ED53EA2-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3420792 50560 71024 0 0 0 0 3565 7093 1 2 97 0
47 1366199062 22425D0E-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3415376 50572 71052 0 0 0 0 3652 7261 1 2 97 0
48 1366199068 25AD6C7C-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3409580 50592 71080 0 0 0 0 3726 7409 1 2 97 0
49 1366199074 291F8D40-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3404064 50616 71108 0 0 0 49 3811 7569 1 2 96 1
50 1366199079 2C8C89CE-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3398352 50636 71136 0 0 0 47 3887 7716 1 2 96 1
51 1366199085 2FFC63A4-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3392836 50648 71164 0 0 0 91 3969 7874 1 2 94 3
52 1366199091 33684A76-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3387396 50660 71192 0 0 0 45 4039 8021 1 2 96 1
53 1366199097 36D48670-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3381804 50672 71220 0 0 0 0 4111 8162 1 2 97 0
54 1366199102 3A4122A0-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3376536 50684 71248 0 0 0 0 4192 8324 1 2 97 0
55 1366199108 3DB2DFFA-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3371072 50696 71276 0 0 0 5 4270 8474 1 2 96 1
56 1366199114 4121B166-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3365284 50712 71308 0 0 0 4 4347 8631 1 2 97 0
57 1366199120 448E9EAE-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3359852 50728 71336 0 0 0 67 4438 8795 1 2 97 0
58 1366199125 47FE6E3E-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3354196 50744 71364 0 0 0 4 4508 8943 2 2 97 0
59 1366199131 4B6C29F8-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3348732 50756 71392 0 0 0 0 4581 9101 1 3 96 0
60 1366199137 4EDB1A36-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3343456 50768 71424 0 0 0 0 4657 9245 2 3 95 0
61 1366199143 524C5BA8-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3337388 50784 71456 0 0 0 0 4730 9386 2 3 95 0
62 1366199148 55C048BC-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3331680 50808 71484 0 0 0 47 4815 9547 2 2 95 1
63 1366199154 5930CA80-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3327008 50820 71512 0 0 0 83 4895 9704 2 3 93 2
64 1366199160 5C9FFAF6-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3321684 50832 71540 0 0 0 45 4963 9843 2 2 95 1
65 1366199166 60132082-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3316028 50844 71572 0 0 0 49 5043 9973 2 3 95 1
66 1366199172 6380E254-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3310916 50856 71600 0 0 0 0 5116 10123 2 2 96 0
67 1366199177 66F5229C-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3305644 50868 71628 0 0 0 0 5188 10238 2 2 96 0
68 1366199183 6A6ADA20-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3299052 50884 71656 0 0 0 4 5276 10403 2 2 95 1
69 1366199189 6DD9098E-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3293452 50896 71684 0 0 0 71 5364 10559 2 3 95 0
70 1366199195 71476F3E-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3287896 50908 71716 0 0 0 4 5432 10707 2 3 95 0
71 1366199200 74B4B60E-A754-11E2-86F4-A407F5229C7C ! 2 0 0 3282572 50924 71744 0 0 0 4 5509 10856 2 3 95 0
72 1366199206 7828EAEE-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3276660 50940 71772 0 0 0 0 5551 10960 2 4 95 0
73 1366199212 7B96B9B8-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3271196 50952 71800 0 0 0 0 5644 11109 2 3 95 0
74 1366199218 7F01FA7C-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3265748 50964 71828 0 0 0 0 5722 11251 2 4 95 0
75 1366199223 8270AF5A-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3260192 50984 71856 0 0 0 76 5793 11403 2 3 93 2
76 1366199229 85DD4DCE-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3254732 50996 71888 0 0 0 48 5862 11527 2 3 94 1
77 1366199235 8949BFA6-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3249340 51016 71916 0 0 0 45 5929 11667 2 3 94 1
78 1366199241 8CB8E770-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3243588 51028 71944 0 0 0 45 6000 11804 3 3 93 1
79 1366199246 90256622-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3237876 51040 71976 0 0 0 0 6085 11939 3 3 94 0
80 1366199252 9393C272-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3232564 51052 72004 0 0 0 0 6161 12089 2 3 94 1
81 1366199258 9701CC74-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3226884 51068 72032 0 0 0 71 6249 12244 2 3 95 0
82 1366199264 9A6F5E44-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3221244 51080 72060 0 0 0 4 6322 12429 2 4 94 0
83 1366199269 9DDD1012-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3216076 51092 72088 0 0 0 4 6402 12565 2 3 94 0
84 1366199275 A14DA978-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3210148 51104 72116 0 0 0 4 6442 12613 2 4 93 1
85 1366199281 A4BB1D0C-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3204348 51120 72148 0 0 0 0 6510 12732 3 3 93 0
86 1366199287 A82B6046-A754-11E2-86F4-A407F5229C7C ! 1 0 0 3198840 51136 72176 0 0 0 0 6574 12858 3 4 94 0
87 1366199292 AB9A0CDC-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3193408 51152 72204 0 0 0 0 6653 13012 3 3 94 0
88 1366199298 AF05E684-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3187892 51168 72232 0 0 0 4 6719 13155 3 3 93 0
89 1366199304 B27375FC-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3182320 51180 72260 0 0 0 4 6807 13335 3 3 94 0
90 1366199310 B5E93B2C-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3177152 51196 72288 0 0 0 4 6869 13451 3 3 94 0
91 1366199316 B9593CA8-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3171232 51208 72316 0 0 0 4 6947 13612 3 4 93 0
92 1366199321 BCC79D94-A754-11E2-86F4-A407F5229C7C ! 0 0 0 3165988 51224 72344 0 0 0 0 7023 13763 3 5 93 0
