1 1366749226 ! 0 0 0 3697044 24856 69900 0 0 0 0 126 207 0 0 100 0
2 1366749235 ! 0 0 0 3691564 24856 69908 0 0 0 0 199 362 0 0 100 0
3 1366749244 ! 0 0 0 3685968 24856 69912 0 0 0 9 284 515 0 0 99 0
4 1366749253 ! 0 0 0 3679876 24856 69916 0 0 0 0 351 660 0 0 100 0
5 1366749262 ! 0 0 0 3670560 24856 69928 0 0 0 3 429 817 0 0 100 0
6 1366749271 ! 0 0 0 3664956 24856 69932 0 0 0 11 503 975 0 0 99 0
7 1366749280 ! 0 0 0 3658592 24856 69936 0 0 0 1 579 1122 0 0 100 0
8 1366749289 ! 0 0 0 3649880 24856 69940 0 0 0 9 652 1279 0 0 99 0
9 1366749298 ! 0 0 0 3642896 24856 69944 0 0 0 0 729 1422 0 0 100 0
10 1366749307 ! 0 0 0 3637152 24856 69948 0 0 0 1 804 1581 0 0 100 0
11 1366749316 ! 0 0 0 3631904 24856 69952 0 0 0 11 885 1734 0 0 100 0
12 1366749325 ! 0 0 0 3624672 24856 69956 0 0 0 12 957 1877 0 0 99 0
13 1366749334 ! 1 0 0 3615960 24856 69960 0 0 0 9 1035 2038 0 0 99 0
14 1366749343 ! 0 0 0 3610192 24856 69964 0 0 0 0 1117 2190 0 0 99 0
15 1366749352 ! 0 0 0 3604168 24856 69968 0 0 0 1 1192 2352 0 1 99 0
16 1366749361 ! 0 0 0 3598044 24856 69972 0 0 0 21 1271 2502 1 1 99 0
17 1366749370 ! 0 0 0 3590936 24856 69976 0 0 0 1 1341 2652 0 0 99 0
18 1366749379 ! 0 0 0 3582564 24868 69980 0 0 0 9 1421 2817 0 0 99 0
19 1366749388 ! 0 0 0 3576572 24876 69984 0 0 0 0 1495 2960 0 0 99 0
20 1366749397 ! 0 0 0 3570588 24884 69988 0 0 0 3 1572 3122 1 1 99 0
21 1366749406 ! 0 0 0 3564928 24900 69992 0 0 0 11 1639 3265 0 0 99 0
22 1366749415 ! 0 0 0 3554976 24908 69996 0 0 0 1 1725 3426 1 0 99 0
23 1366749424 ! 0 0 0 3549052 24924 70000 0 0 0 9 1796 3588 1 1 99 0
24 1366749433 ! 0 0 0 3543308 24932 70004 0 0 0 0 1881 3736 0 1 99 0
25 1366749442 ! 0 0 0 3537356 24940 70008 0 0 0 1 1950 3892 1 1 99 0
26 1366749451 ! 0 0 0 3527396 24956 70012 0 0 0 11 2030 4057 1 1 98 0
27 1366749460 ! 1 0 0 3521412 24964 70016 0 0 0 1 2107 4204 1 1 98 0
28 1366749469 ! 0 0 0 3516288 24980 70020 0 0 0 9 2185 4360 1 1 98 0
